product_id,name,price,description,specifications,category,brand,image,rating,battery_life,windows_free,weight_kg,ram_gb,ssd_gb,display_size,processor_type
ACE0478,Acer Model 478,72202,"Acer laptop with AMD Ryzen 7, 8GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 7, 8GB RAM, 128GB SSD, 14-inch, Battery: 5hrs",Business,Acer,Image of Acer Model 478,4.8,5,No,3.24,8,128,14-inch,AMD Ryzen 7
LG0479,LG Model 479,85090,"LG laptop with Apple M3, 6GB RAM, 512GB SSD, 14-inch display","Apple M3, 6GB RAM, 512GB SSD, 14-inch, Battery: 7hrs",Student,LG,Image of LG Model 479,4.1,7,No,1.6,6,512,14-inch,Apple M3
SAM0480,Samsung Model 480,61016,"Samsung laptop with Intel i5, 4GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Workstation,Samsung,Image of Samsung Model 480,3.5,9,Yes,1.99,4,512,15.6-inch,Intel i5
ACE0481,Acer Model 481,42507,"Acer laptop with Intel i3, 8GB RAM, 512GB SSD, 14-inch display","Intel i3, 8GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Gaming,Acer,Image of Acer Model 481,4.4,8,Yes,3.4,8,512,14-inch,Intel i3
MSI0482,MSI Model 482,26749,"MSI laptop with Intel i7, 8GB RAM, 512GB SSD, 15.6-inch display","Intel i7, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Gaming,MSI,Image of MSI Model 482,4.9,9,No,3.44,8,512,15.6-inch,Intel i7
SAM0483,Samsung Model 483,71254,"Samsung laptop with AMD Ryzen 7, 10GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 7, 10GB RAM, 512GB SSD, 14-inch, Battery: 4hrs",Business,Samsung,Image of Samsung Model 483,4.3,4,Yes,1.28,10,512,14-inch,AMD Ryzen 7
MIC0484,Microsoft Model 484,39342,"Microsoft laptop with Intel i5, 10GB RAM, 128GB SSD, 14-inch display","Intel i5, 10GB RAM, 128GB SSD, 14-inch, Battery: 9hrs",Workstation,Microsoft,Image of Microsoft Model 484,4.0,9,No,4.2,10,128,14-inch,Intel i5
ACE0485,Acer Model 485,37113,"Acer laptop with Intel i5, 8GB RAM, 128GB SSD, 14-inch display","Intel i5, 8GB RAM, 128GB SSD, 14-inch, Battery: 12hrs",Convertible,Acer,Image of Acer Model 485,4.4,12,Yes,3.77,8,128,14-inch,Intel i5
SAM0486,Samsung Model 486,68933,"Samsung laptop with Apple M2, 6GB RAM, 512GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 12hrs",Ultrabook,Samsung,Image of Samsung Model 486,4.7,12,Yes,3.47,6,512,15.6-inch,Apple M2
ACE0487,Acer Model 487,17246,"Acer laptop with Apple M2, 6GB RAM, 512GB SSD, 14-inch display","Apple M2, 6GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Gaming,Acer,Image of Acer Model 487,3.8,8,No,3.78,6,512,14-inch,Apple M2
LG0488,LG Model 488,98334,"LG laptop with AMD Ryzen 5, 6GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 6GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Ultrabook,LG,Image of LG Model 488,3.7,12,Yes,2.05,6,128,15.6-inch,AMD Ryzen 5
ACE0489,Acer Model 489,53789,"Acer laptop with AMD Ryzen 7, 6GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 7, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 8hrs",Workstation,Acer,Image of Acer Model 489,3.6,8,No,1.31,6,512,15.6-inch,AMD Ryzen 7
LG0490,LG Model 490,69751,"LG laptop with Apple M3, 10GB RAM, 256GB SSD, 14-inch display","Apple M3, 10GB RAM, 256GB SSD, 14-inch, Battery: 7hrs",Business,LG,Image of LG Model 490,3.9,7,Yes,1.29,10,256,14-inch,Apple M3
APP0491,Apple Model 491,42762,"Apple laptop with AMD Ryzen 7, 4GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 7, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 8hrs",Workstation,Apple,Image of Apple Model 491,4.4,8,Yes,1.82,4,512,15.6-inch,AMD Ryzen 7
MSI0492,MSI Model 492,63034,"MSI laptop with Apple M2, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 4hrs",Workstation,MSI,Image of MSI Model 492,4.6,4,No,2.12,6,256,15.6-inch,Apple M2
LEN0493,Lenovo Model 493,36914,"Lenovo laptop with Intel i5, 8GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 5hrs",Convertible,Lenovo,Image of Lenovo Model 493,4.3,5,No,4.13,8,128,15.6-inch,Intel i5
MSI0494,MSI Model 494,67593,"MSI laptop with AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Convertible,MSI,Image of MSI Model 494,4.7,12,Yes,3.57,10,128,15.6-inch,AMD Ryzen 5
DEL0495,Dell Model 495,53371,"Dell laptop with AMD Ryzen 7, 10GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 7, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Convertible,Dell,Image of Dell Model 495,3.7,14,No,3.89,10,128,15.6-inch,AMD Ryzen 7
DEL0496,Dell Model 496,66257,"Dell laptop with Apple M2, 8GB RAM, 256GB SSD, 14-inch display","Apple M2, 8GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Gaming,Dell,Image of Dell Model 496,4.6,14,No,1.24,8,256,14-inch,Apple M2
MSI0497,MSI Model 497,30787,"MSI laptop with Intel i5, 10GB RAM, 512GB SSD, 14-inch display","Intel i5, 10GB RAM, 512GB SSD, 14-inch, Battery: 13hrs",Business,MSI,Image of MSI Model 497,4.0,13,No,4.1,10,512,14-inch,Intel i5
HP0498,HP Model 498,38193,"HP laptop with Intel i7, 10GB RAM, 512GB SSD, 15.6-inch display","Intel i7, 10GB RAM, 512GB SSD, 15.6-inch, Battery: 14hrs",Workstation,HP,Image of HP Model 498,4.8,14,Yes,3.11,10,512,15.6-inch,Intel i7
ACE0499,Acer Model 499,25847,"Acer laptop with AMD Ryzen 5, 12GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 5, 12GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Workstation,Acer,Image of Acer Model 499,4.7,14,No,1.22,12,256,14-inch,AMD Ryzen 5
APP0500,Apple Model 500,37020,"Apple laptop with Apple M3, 8GB RAM, 256GB SSD, 14-inch display","Apple M3, 8GB RAM, 256GB SSD, 14-inch, Battery: 6hrs",Workstation,Apple,Image of Apple Model 500,4.8,6,Yes,1.96,8,256,14-inch,Apple M3
SAM0501,Samsung Model 501,94432,"Samsung laptop with Apple M3, 4GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Ultrabook,Samsung,Image of Samsung Model 501,4.5,11,Yes,1.38,4,256,15.6-inch,Apple M3
ACE0502,Acer Model 502,61225,"Acer laptop with Intel i7, 6GB RAM, 128GB SSD, 15.6-inch display","Intel i7, 6GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Convertible,Acer,Image of Acer Model 502,3.5,14,No,1.96,6,128,15.6-inch,Intel i7
LEN0503,Lenovo Model 503,97678,"Lenovo laptop with Intel i3, 4GB RAM, 128GB SSD, 15.6-inch display","Intel i3, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 5hrs",Student,Lenovo,Image of Lenovo Model 503,4.9,5,Yes,2.97,4,128,15.6-inch,Intel i3
ACE0504,Acer Model 504,34640,"Acer laptop with Apple M3, 12GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 12GB RAM, 256GB SSD, 15.6-inch, Battery: 8hrs",Student,Acer,Image of Acer Model 504,4.9,8,No,4.25,12,256,15.6-inch,Apple M3
MIC0505,Microsoft Model 505,80365,"Microsoft laptop with AMD Ryzen 7, 10GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 7, 10GB RAM, 256GB SSD, 14-inch, Battery: 6hrs",Convertible,Microsoft,Image of Microsoft Model 505,3.5,6,No,3.86,10,256,14-inch,AMD Ryzen 7
ACE0506,Acer Model 506,89536,"Acer laptop with AMD Ryzen 7, 4GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 7, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Student,Acer,Image of Acer Model 506,3.7,14,No,1.29,4,128,15.6-inch,AMD Ryzen 7
APP0507,Apple Model 507,59485,"Apple laptop with AMD Ryzen 5, 12GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 5, 12GB RAM, 128GB SSD, 14-inch, Battery: 5hrs",Student,Apple,Image of Apple Model 507,4.5,5,No,1.71,12,128,14-inch,AMD Ryzen 5
LEN0508,Lenovo Model 508,80867,"Lenovo laptop with Intel i3, 6GB RAM, 256GB SSD, 14-inch display","Intel i3, 6GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Workstation,Lenovo,Image of Lenovo Model 508,3.8,14,No,4.4,6,256,14-inch,Intel i3
SAM0509,Samsung Model 509,94536,"Samsung laptop with Apple M2, 6GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 128GB SSD, 15.6-inch, Battery: 6hrs",Convertible,Samsung,Image of Samsung Model 509,3.7,6,No,3.34,6,128,15.6-inch,Apple M2
HP0510,HP Model 510,23423,"HP laptop with Apple M2, 6GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 128GB SSD, 15.6-inch, Battery: 9hrs",Student,HP,Image of HP Model 510,3.6,9,No,4.28,6,128,15.6-inch,Apple M2
MSI0511,MSI Model 511,37969,"MSI laptop with Intel i5, 4GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 7hrs",Student,MSI,Image of MSI Model 511,4.9,7,No,2.34,4,512,15.6-inch,Intel i5
LEN0512,Lenovo Model 512,20001,"Lenovo laptop with Intel i5, 12GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 12GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Workstation,Lenovo,Image of Lenovo Model 512,4.7,9,No,1.86,12,512,15.6-inch,Intel i5
SAM0513,Samsung Model 513,77434,"Samsung laptop with Apple M2, 10GB RAM, 512GB SSD, 14-inch display","Apple M2, 10GB RAM, 512GB SSD, 14-inch, Battery: 6hrs",Student,Samsung,Image of Samsung Model 513,4.8,6,No,4.13,10,512,14-inch,Apple M2
ASU0514,Asus Model 514,71168,"Asus laptop with Intel i7, 6GB RAM, 256GB SSD, 14-inch display","Intel i7, 6GB RAM, 256GB SSD, 14-inch, Battery: 5hrs",Ultrabook,Asus,Image of Asus Model 514,4.7,5,No,1.9,6,256,14-inch,Intel i7
MSI0515,MSI Model 515,80894,"MSI laptop with AMD Ryzen 7, 12GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 7, 12GB RAM, 512GB SSD, 14-inch, Battery: 14hrs",Student,MSI,Image of MSI Model 515,4.8,14,Yes,3.49,12,512,14-inch,AMD Ryzen 7
SAM0516,Samsung Model 516,90287,"Samsung laptop with Apple M2, 10GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 8hrs",Workstation,Samsung,Image of Samsung Model 516,3.9,8,No,2.06,10,128,15.6-inch,Apple M2
DEL0517,Dell Model 517,96876,"Dell laptop with Intel i5, 4GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Workstation,Dell,Image of Dell Model 517,3.8,9,No,1.7,4,512,15.6-inch,Intel i5
DEL0518,Dell Model 518,30651,"Dell laptop with Intel i3, 6GB RAM, 512GB SSD, 14-inch display","Intel i3, 6GB RAM, 512GB SSD, 14-inch, Battery: 5hrs",Convertible,Dell,Image of Dell Model 518,4.2,5,Yes,3.41,6,512,14-inch,Intel i3
ACE0519,Acer Model 519,25047,"Acer laptop with AMD Ryzen 7, 10GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 7, 10GB RAM, 512GB SSD, 15.6-inch, Battery: 14hrs",Ultrabook,Acer,Image of Acer Model 519,4.9,14,No,2.47,10,512,15.6-inch,AMD Ryzen 7
DEL0520,Dell Model 520,79890,"Dell laptop with Apple M1, 8GB RAM, 256GB SSD, 14-inch display","Apple M1, 8GB RAM, 256GB SSD, 14-inch, Battery: 13hrs",Business,Dell,Image of Dell Model 520,3.8,13,Yes,1.63,8,256,14-inch,Apple M1
LG0521,LG Model 521,71211,"LG laptop with Intel i5, 6GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 10hrs",Convertible,LG,Image of LG Model 521,4.0,10,Yes,2.63,6,512,15.6-inch,Intel i5
DEL0522,Dell Model 522,27184,"Dell laptop with Intel i5, 12GB RAM, 128GB SSD, 14-inch display","Intel i5, 12GB RAM, 128GB SSD, 14-inch, Battery: 7hrs",Gaming,Dell,Image of Dell Model 522,4.0,7,Yes,4.13,12,128,14-inch,Intel i5
ACE0523,Acer Model 523,88283,"Acer laptop with Apple M2, 12GB RAM, 512GB SSD, 14-inch display","Apple M2, 12GB RAM, 512GB SSD, 14-inch, Battery: 9hrs",Business,Acer,Image of Acer Model 523,3.6,9,No,4.21,12,512,14-inch,Apple M2
MSI0524,MSI Model 524,89661,"MSI laptop with AMD Ryzen 7, 10GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 7, 10GB RAM, 256GB SSD, 14-inch, Battery: 9hrs",Student,MSI,Image of MSI Model 524,4.0,9,No,4.34,10,256,14-inch,AMD Ryzen 7
SAM0525,Samsung Model 525,90607,"Samsung laptop with Intel i5, 6GB RAM, 256GB SSD, 14-inch display","Intel i5, 6GB RAM, 256GB SSD, 14-inch, Battery: 9hrs",Convertible,Samsung,Image of Samsung Model 525,4.9,9,No,1.27,6,256,14-inch,Intel i5
MIC0526,Microsoft Model 526,80383,"Microsoft laptop with Apple M2, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 13hrs",Workstation,Microsoft,Image of Microsoft Model 526,4.9,13,Yes,3.86,8,256,15.6-inch,Apple M2
DEL0527,Dell Model 527,71310,"Dell laptop with Intel i5, 6GB RAM, 128GB SSD, 14-inch display","Intel i5, 6GB RAM, 128GB SSD, 14-inch, Battery: 8hrs",Ultrabook,Dell,Image of Dell Model 527,4.9,8,No,2.5,6,128,14-inch,Intel i5
LEN0528,Lenovo Model 528,90940,"Lenovo laptop with Apple M2, 12GB RAM, 512GB SSD, 14-inch display","Apple M2, 12GB RAM, 512GB SSD, 14-inch, Battery: 14hrs",Ultrabook,Lenovo,Image of Lenovo Model 528,3.9,14,Yes,2.33,12,512,14-inch,Apple M2
DEL0529,Dell Model 529,37685,"Dell laptop with AMD Ryzen 5, 6GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 5, 6GB RAM, 256GB SSD, 14-inch, Battery: 7hrs",Convertible,Dell,Image of Dell Model 529,3.5,7,Yes,2.4,6,256,14-inch,AMD Ryzen 5
SAM0530,Samsung Model 530,26126,"Samsung laptop with AMD Ryzen 5, 6GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 5, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 7hrs",Ultrabook,Samsung,Image of Samsung Model 530,3.8,7,No,2.2,6,256,15.6-inch,AMD Ryzen 5
APP0531,Apple Model 531,38513,"Apple laptop with Intel i3, 12GB RAM, 256GB SSD, 15.6-inch display","Intel i3, 12GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Business,Apple,Image of Apple Model 531,5.0,11,Yes,2.01,12,256,15.6-inch,Intel i3
LEN0532,Lenovo Model 532,38457,"Lenovo laptop with Apple M2, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 10hrs",Ultrabook,Lenovo,Image of Lenovo Model 532,3.7,10,Yes,2.94,8,256,15.6-inch,Apple M2
DEL0533,Dell Model 533,52020,"Dell laptop with Intel i3, 4GB RAM, 256GB SSD, 15.6-inch display","Intel i3, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 5hrs",Business,Dell,Image of Dell Model 533,4.1,5,Yes,1.35,4,256,15.6-inch,Intel i3
MSI0534,MSI Model 534,45699,"MSI laptop with Apple M3, 10GB RAM, 128GB SSD, 15.6-inch display","Apple M3, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 7hrs",Convertible,MSI,Image of MSI Model 534,4.9,7,No,2.21,10,128,15.6-inch,Apple M3
ASU0535,Asus Model 535,84862,"Asus laptop with AMD Ryzen 5, 12GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 12GB RAM, 128GB SSD, 15.6-inch, Battery: 8hrs",Student,Asus,Image of Asus Model 535,4.7,8,Yes,1.82,12,128,15.6-inch,AMD Ryzen 5
LG0536,LG Model 536,78361,"LG laptop with Intel i5, 10GB RAM, 512GB SSD, 15.6-inch display","Intel i5, 10GB RAM, 512GB SSD, 15.6-inch, Battery: 7hrs",Gaming,LG,Image of LG Model 536,3.5,7,No,3.22,10,512,15.6-inch,Intel i5
LG0537,LG Model 537,49415,"LG laptop with Intel i5, 4GB RAM, 128GB SSD, 14-inch display","Intel i5, 4GB RAM, 128GB SSD, 14-inch, Battery: 13hrs",Convertible,LG,Image of LG Model 537,4.8,13,No,3.3,4,128,14-inch,Intel i5
ASU0538,Asus Model 538,60917,"Asus laptop with Apple M2, 8GB RAM, 128GB SSD, 14-inch display","Apple M2, 8GB RAM, 128GB SSD, 14-inch, Battery: 10hrs",Gaming,Asus,Image of Asus Model 538,4.0,10,Yes,4.41,8,128,14-inch,Apple M2
ACE0539,Acer Model 539,29980,"Acer laptop with Intel i7, 8GB RAM, 128GB SSD, 15.6-inch display","Intel i7, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 6hrs",Convertible,Acer,Image of Acer Model 539,4.7,6,No,3.23,8,128,15.6-inch,Intel i7
MSI0540,MSI Model 540,66261,"MSI laptop with Apple M2, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 6hrs",Business,MSI,Image of MSI Model 540,4.8,6,Yes,3.64,6,256,15.6-inch,Apple M2
LG0541,LG Model 541,39875,"LG laptop with Apple M3, 6GB RAM, 512GB SSD, 15.6-inch display","Apple M3, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 4hrs",Workstation,LG,Image of LG Model 541,4.7,4,Yes,1.26,6,512,15.6-inch,Apple M3
ASU0542,Asus Model 542,35601,"Asus laptop with Apple M3, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Convertible,Asus,Image of Asus Model 542,4.6,11,No,2.58,6,256,15.6-inch,Apple M3
LEN0543,Lenovo Model 543,45210,"Lenovo laptop with Apple M3, 4GB RAM, 512GB SSD, 15.6-inch display","Apple M3, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 8hrs",Ultrabook,Lenovo,Image of Lenovo Model 543,4.7,8,Yes,4.0,4,512,15.6-inch,Apple M3
LEN0544,Lenovo Model 544,67652,"Lenovo laptop with Intel i5, 8GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 6hrs",Business,Lenovo,Image of Lenovo Model 544,4.0,6,No,2.07,8,128,15.6-inch,Intel i5
ASU0545,Asus Model 545,39188,"Asus laptop with Intel i7, 4GB RAM, 256GB SSD, 15.6-inch display","Intel i7, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 13hrs",Convertible,Asus,Image of Asus Model 545,4.6,13,Yes,1.61,4,256,15.6-inch,Intel i7
SAM0546,Samsung Model 546,94860,"Samsung laptop with AMD Ryzen 7, 8GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 7, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 4hrs",Gaming,Samsung,Image of Samsung Model 546,3.6,4,No,2.67,8,256,15.6-inch,AMD Ryzen 7
ACE0547,Acer Model 547,44661,"Acer laptop with Apple M2, 10GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 13hrs",Business,Acer,Image of Acer Model 547,4.6,13,Yes,2.97,10,128,15.6-inch,Apple M2
MSI0548,MSI Model 548,20172,"MSI laptop with Apple M1, 8GB RAM, 256GB SSD, 14-inch display","Apple M1, 8GB RAM, 256GB SSD, 14-inch, Battery: 6hrs",Student,MSI,Image of MSI Model 548,4.2,6,Yes,1.58,8,256,14-inch,Apple M1
HP0549,HP Model 549,47730,"HP laptop with Apple M1, 4GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 6hrs",Convertible,HP,Image of HP Model 549,4.3,6,No,3.08,4,512,15.6-inch,Apple M1
ACE0550,Acer Model 550,41034,"Acer laptop with Intel i7, 12GB RAM, 512GB SSD, 14-inch display","Intel i7, 12GB RAM, 512GB SSD, 14-inch, Battery: 11hrs",Convertible,Acer,Image of Acer Model 550,3.9,11,Yes,2.0,12,512,14-inch,Intel i7
DEL0551,Dell Model 551,85087,"Dell laptop with Apple M1, 4GB RAM, 512GB SSD, 14-inch display","Apple M1, 4GB RAM, 512GB SSD, 14-inch, Battery: 6hrs",Ultrabook,Dell,Image of Dell Model 551,4.9,6,Yes,3.5,4,512,14-inch,Apple M1
LG0552,LG Model 552,94405,"LG laptop with Intel i3, 8GB RAM, 512GB SSD, 14-inch display","Intel i3, 8GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Gaming,LG,Image of LG Model 552,4.5,8,Yes,2.78,8,512,14-inch,Intel i3
LG0553,LG Model 553,63008,"LG laptop with Intel i3, 4GB RAM, 256GB SSD, 14-inch display","Intel i3, 4GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Workstation,LG,Image of LG Model 553,3.9,14,Yes,2.36,4,256,14-inch,Intel i3
MIC0554,Microsoft Model 554,78777,"Microsoft laptop with Apple M3, 8GB RAM, 512GB SSD, 15.6-inch display","Apple M3, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 7hrs",Workstation,Microsoft,Image of Microsoft Model 554,3.6,7,Yes,3.62,8,512,15.6-inch,Apple M3
ACE0555,Acer Model 555,24960,"Acer laptop with Intel i7, 8GB RAM, 256GB SSD, 14-inch display","Intel i7, 8GB RAM, 256GB SSD, 14-inch, Battery: 5hrs",Workstation,Acer,Image of Acer Model 555,4.1,5,Yes,3.83,8,256,14-inch,Intel i7
APP0556,Apple Model 556,52119,"Apple laptop with Intel i3, 12GB RAM, 512GB SSD, 14-inch display","Intel i3, 12GB RAM, 512GB SSD, 14-inch, Battery: 9hrs",Workstation,Apple,Image of Apple Model 556,3.6,9,No,2.37,12,512,14-inch,Intel i3
ASU0557,Asus Model 557,83459,"Asus laptop with Apple M2, 6GB RAM, 256GB SSD, 14-inch display","Apple M2, 6GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Ultrabook,Asus,Image of Asus Model 557,4.9,14,Yes,3.75,6,256,14-inch,Apple M2
ASU0558,Asus Model 558,17608,"Asus laptop with Intel i3, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i3, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 9hrs",Business,Asus,Image of Asus Model 558,3.6,9,No,4.33,10,128,15.6-inch,Intel i3
DEL0559,Dell Model 559,26594,"Dell laptop with Apple M3, 8GB RAM, 128GB SSD, 15.6-inch display","Apple M3, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Business,Dell,Image of Dell Model 559,4.1,12,Yes,4.43,8,128,15.6-inch,Apple M3
LEN0560,Lenovo Model 560,96485,"Lenovo laptop with Intel i3, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i3, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Student,Lenovo,Image of Lenovo Model 560,4.5,14,Yes,2.26,10,128,15.6-inch,Intel i3
APP0561,Apple Model 561,30349,"Apple laptop with AMD Ryzen 5, 10GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 5, 10GB RAM, 512GB SSD, 14-inch, Battery: 14hrs",Convertible,Apple,Image of Apple Model 561,4.5,14,No,2.13,10,512,14-inch,AMD Ryzen 5
SAM0562,Samsung Model 562,58182,"Samsung laptop with Intel i3, 10GB RAM, 256GB SSD, 15.6-inch display","Intel i3, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 5hrs",Ultrabook,Samsung,Image of Samsung Model 562,4.1,5,No,3.9,10,256,15.6-inch,Intel i3
DEL0563,Dell Model 563,20620,"Dell laptop with Intel i3, 8GB RAM, 512GB SSD, 15.6-inch display","Intel i3, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 11hrs",Convertible,Dell,Image of Dell Model 563,4.9,11,Yes,4.07,8,512,15.6-inch,Intel i3
ACE0564,Acer Model 564,75174,"Acer laptop with AMD Ryzen 7, 10GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 7, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 8hrs",Business,Acer,Image of Acer Model 564,4.0,8,Yes,3.59,10,128,15.6-inch,AMD Ryzen 7
APP0565,Apple Model 565,74008,"Apple laptop with Apple M1, 12GB RAM, 512GB SSD, 14-inch display","Apple M1, 12GB RAM, 512GB SSD, 14-inch, Battery: 5hrs",Student,Apple,Image of Apple Model 565,4.3,5,Yes,1.8,12,512,14-inch,Apple M1
HP0566,HP Model 566,72568,"HP laptop with Apple M2, 8GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Business,HP,Image of HP Model 566,4.6,12,Yes,2.05,8,128,15.6-inch,Apple M2
MSI0567,MSI Model 567,21749,"MSI laptop with Apple M2, 10GB RAM, 256GB SSD, 14-inch display","Apple M2, 10GB RAM, 256GB SSD, 14-inch, Battery: 13hrs",Gaming,MSI,Image of MSI Model 567,4.3,13,No,2.28,10,256,14-inch,Apple M2
MSI0568,MSI Model 568,39739,"MSI laptop with Apple M3, 8GB RAM, 128GB SSD, 14-inch display","Apple M3, 8GB RAM, 128GB SSD, 14-inch, Battery: 8hrs",Workstation,MSI,Image of MSI Model 568,3.8,8,Yes,4.5,8,128,14-inch,Apple M3
ASU0569,Asus Model 569,28128,"Asus laptop with AMD Ryzen 5, 12GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 12GB RAM, 128GB SSD, 15.6-inch, Battery: 13hrs",Ultrabook,Asus,Image of Asus Model 569,3.9,13,No,2.72,12,128,15.6-inch,AMD Ryzen 5
MSI0570,MSI Model 570,37090,"MSI laptop with Intel i5, 10GB RAM, 256GB SSD, 15.6-inch display","Intel i5, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Business,MSI,Image of MSI Model 570,4.9,11,Yes,3.45,10,256,15.6-inch,Intel i5
SAM0571,Samsung Model 571,95377,"Samsung laptop with Intel i7, 6GB RAM, 512GB SSD, 14-inch display","Intel i7, 6GB RAM, 512GB SSD, 14-inch, Battery: 13hrs",Business,Samsung,Image of Samsung Model 571,4.0,13,No,2.63,6,512,14-inch,Intel i7
